Customer/Merchant ID,Product ID,Policy Type,Premium Amount,Policy Term,Claim Status
CUSGP4DXKY894QU,PROD113976,Life,157752,15,No Claim
CUSS2RYDCOB443H,PROD113984,Health,31430,14,No Claim
CUS3RQMYJAA6SED,PROD113998,Health,48113,21,No Claim
CUS9TP8UO4OE87Q,PROD113999,Health,179898,6,Claim Settled
CUS46LJQLOAYSRK,PROD114004,Health,95704,21,No Claim
CUSYZ3WDTW6FPH2,PROD114006,Health,166895,12,No Claim
CUS4JRAVAQXYFFT,PROD114009,Life,216058,9,No Claim
CUSWMYS4C3K5N3P,PROD114010,General,137371,20,No Claim
CUSUDF0RV1N9JKA,PROD114013,Life,81612,21,No Claim
CUSBHGWLS7IB1SB,PROD114025,Life,243619,10,No Claim
511840314467,PROD114035,Life,172931,23,No Claim
181258960676,PROD114046,Life,61824,22,No Claim
CUSIX8TMR1SV4KL,PROD114047,General,234918,11,No Claim
CUSFEL17OI66JK2,PROD114054,General,213487,21,No Claim
CUSEDF7C48X8W5C,PROD114056,Life,196949,25,No Claim
CUS4D8DE2O5T93R,PROD114057,General,176283,20,No Claim
CUS92ELCII4J96S,PROD114061,General,205125,21,No Claim
CUS0OAZKH1XT8WC,PROD114065,General,153040,7,Claim Filed
185614898200,PROD114071,Life,211192,20,No Claim
CUSF1M13NK7SJHS,PROD114075,General,181269,18,No Claim
CUS55RAI9EXZ7AL,PROD114079,Health,57971,23,No Claim
CUSOEV1ZBBMYTOX,PROD114080,Health,197332,16,No Claim
962954432307,PROD114083,Health,141930,14,No Claim
CUSFLD6HJB653FY,PROD114084,General,168210,16,No Claim
CUSXUQMY3X5PHEI,PROD114088,General,58876,9,No Claim
291783963809,PROD114092,General,182897,16,No Claim
CUSCTJM5O43RQCU,PROD114093,Life,223871,14,No Claim
CUSDIARQHLKT35C,PROD114098,Life,194038,14,No Claim
CUS0D6PBFN6TCEU,PROD114101,Health,54175,20,Claim Settled
CUSU16T0L04A1MG,PROD114103,Life,117912,5,Claim Settled
CUSYDCTWITLNFGF,PROD114105,Life,98781,17,No Claim
CUS4HCQT1SK3HFW,PROD114106,Life,118636,20,No Claim
CUSN8Y5GG3ISQNK,PROD114107,Health,225175,15,No Claim
CUS58FUFVPQP147,PROD114109,General,47198,22,No Claim
CUSMMDXUYFNMMS6,PROD114110,Health,93244,6,No Claim
CUS9WI1D8VS5F99,PROD114116,Health,211319,9,No Claim
CUSYG6D93WD6OCS,PROD114123,Health,178429,6,No Claim
CUSSY52YWMPNK4H,PROD114127,General,193130,20,No Claim
CUSCROUX5MHB6QY,PROD114128,Life,212684,13,No Claim
CUS8WR5EG8R1S11,PROD114133,General,26482,19,No Claim
CUSP60AP8QCJH86,PROD114134,Health,145434,15,No Claim
699052235571,PROD114135,Life,89242,13,No Claim
CUSXJP5EENMRRCV,PROD114142,Health,183011,17,No Claim
CUS8T51KX8LM2QR,PROD114145,Life,138153,14,No Claim
CUS7ZNVBL9M12WJ,PROD114147,Health,169032,23,No Claim
CUSPPPSO6Z4VWW0,PROD114156,Health,112567,10,No Claim
CUSIEHD516DJ3PP,PROD114160,Health,91498,12,No Claim
759397531959,PROD114162,Life,239165,8,No Claim
CUS5NNUWORJ00GP,PROD114166,Health,81158,9,No Claim
CUSNRZV9PI648J4,PROD114168,Life,158782,11,No Claim
CUSAWS9JJ21I3U7,PROD114173,Life,204789,6,No Claim
CUSGYNKIV90H7JA,PROD114181,General,110498,25,No Claim
CUSPQZFO30X8BNM,PROD114184,General,204853,10,Claim Settled
CUS4YJDKEI5QFQ6,PROD114187,General,151720,14,No Claim
CUSADU6EM7I33QK,PROD114190,Health,134554,23,No Claim
CUSEA8Z4VB75PMR,PROD114192,Health,114192,5,No Claim
CUSTVJYFOFZH60V,PROD114194,General,117942,19,No Claim
696353908728,PROD114207,General,137910,23,No Claim
CUSITG8GTZSUQZB,PROD114213,Health,74159,11,No Claim
CUSRCCEMFQ7TFNK,PROD114224,General,203492,13,No Claim
CUSO4QAZ32LWZ6O,PROD114229,General,137377,8,No Claim
CUSDL4MF2ZZTA72,PROD114237,General,83923,12,No Claim
CUSRX2FRKODZJI8,PROD114241,General,78307,7,No Claim
CUSWN8AARD7DQ8V,PROD114248,Health,102295,17,No Claim
CUSWPTNXC7W08L8,PROD114250,Life,174570,16,No Claim
CUSGO190O05GISN,PROD114259,Health,145592,15,No Claim
CUSCXPEOA6BHITU,PROD114266,Life,49164,23,No Claim
CUS3QOTUQR0ENOS,PROD114267,General,35024,18,No Claim
CUS8XQYW4TGI58M,PROD114278,General,110407,22,No Claim
CUSITG8GTZSUQZB,PROD114285,Life,100243,11,No Claim
CUSMBTUHLJYGYAS,PROD114286,Health,169913,12,No Claim
CUS638AFA5V6KQO,PROD114305,General,116497,14,No Claim
CUSF6SFWWQDZC18,PROD114307,Life,196536,14,No Claim
773368881751,PROD114310,Health,187315,6,No Claim
CUSAMQDPHV3RUIS,PROD114322,General,219822,15,Claim Filed
CUSS2IUITZY2TJX,PROD114325,Health,77045,11,No Claim
CUSAB2RBNA7TI8Q,PROD114327,Life,81728,9,No Claim
CUSE5CB6ZF7RXVS,PROD114333,General,72511,22,No Claim
CUSHHOA520IW8GN,PROD114335,Life,66585,15,No Claim
CUS8DT6U7PQVSDY,PROD114343,Health,156494,20,No Claim
CUS13H4UXNX1XH4,PROD114345,General,212228,23,No Claim
CUSJ1T3ADB56EN6,PROD114346,Health,177297,15,No Claim
CUSPJKC9STETGIX,PROD114356,General,38587,6,No Claim
CUSOL77BJ9L40MS,PROD114359,General,70046,14,No Claim
CUSRS77X7CFDJH1,PROD114365,General,71635,5,No Claim
CUST61G1N48XQSX,PROD114375,Life,186200,15,No Claim
CUSZG8NGTKT8YT6,PROD114377,Life,202271,14,No Claim
CUSE51T2KLAUIAI,PROD114381,Life,237791,15,Claim Filed
CUSW6F4XL7ILQJ6,PROD114388,Health,188178,21,No Claim
CUSJ8IJUMDDQG6X,PROD114393,Health,36907,9,No Claim
CUSFJ05U5IFXY0R,PROD114395,Health,213863,25,No Claim
CUS3WQ07CL8WP44,PROD114398,Life,71832,7,No Claim
CUSEO4PNEK0F4R1,PROD114406,Life,213820,16,No Claim
124711280321,PROD114410,General,151178,17,No Claim
CUSZQNKRIHRIYQC,PROD114412,Health,163126,19,No Claim
CUSP1H1FNAPNHYD,PROD114413,General,56858,23,No Claim
CUSFZRQPB1J2O9Z,PROD114418,Health,63268,9,No Claim
CUS1OPS4M5DYLXW,PROD114425,Life,157702,23,No Claim
CUSK2NLT8DTM4VX,PROD114429,Health,233185,10,No Claim
CUSFRKR5K7LAJ18,PROD114438,General,246215,13,Claim Filed
CUSUOULV7UELSZ7,PROD114441,Life,127803,25,No Claim
CUSO9HJUML5CBXU,PROD114446,General,249094,16,No Claim
CUS0ESUE528VKLP,PROD114448,Health,69294,25,No Claim
CUS1ROIXXW4L4TQ,PROD114450,General,89785,22,No Claim
CUSAV7F5YQSIBTP,PROD114453,General,57585,18,No Claim
CUSZ32H3PK7N3PW,PROD114455,General,110550,24,No Claim
CUS5HILEJQOQ99P,PROD114457,General,47663,23,No Claim
CUS2ZH8XLPYK3QW,PROD114458,Health,225572,19,No Claim
CUS8K2BAHZMUT4C,PROD114464,Life,239070,13,No Claim
CUSZGDBGBWF84PU,PROD114467,General,49675,17,No Claim
CUSLW5L4RMVVNXI,PROD114479,General,245782,19,No Claim
CUSHXERDBF26X82,PROD114481,Health,137104,9,No Claim
CUSHKW3R887FN1Y,PROD114490,Life,94970,22,No Claim
CUS1WQQOQSD8P4X,PROD114495,Health,193016,23,Claim Filed
CUS1SM4DTP3KGJ4,PROD114502,Health,165924,13,No Claim
CUSXNYVE7L28D8S,PROD114508,Health,60644,24,No Claim
CUS87RCZM0P5VNX,PROD114509,Life,189728,24,Claim Filed
CUSL7LGCERKGV3B,PROD114518,Health,84772,25,No Claim
CUSYHMZ657H8XOK,PROD114519,Life,191845,21,No Claim
CUSE3OPPVQW2LO6,PROD114525,Health,217719,8,No Claim
CUS2GSX9OA2EO4C,PROD114528,Life,217493,12,No Claim
352246158165,PROD114532,Health,61592,13,No Claim
CUSGLC2UTS9GLEJ,PROD114534,Life,74396,18,No Claim
CUS851VQ0JWNAO4,PROD114539,Health,147625,5,No Claim
CUSU1X9G5JVAPJY,PROD114545,Health,59365,9,No Claim
CUSIN2O2M10Z6O0,PROD114549,Life,207821,23,No Claim
CUS50OSO6TRHMQ3,PROD114559,Health,50081,10,No Claim
CUSZWG1OS6P644L,PROD114562,General,227507,23,No Claim
CUSJOIEZZG6DLMF,PROD114572,Life,71576,22,No Claim
CUS9PE5CY8ZF84Q,PROD114580,Life,104206,19,No Claim
CUSCPLIQ4I2MTRI,PROD114593,Health,69212,19,No Claim
CUSYQPX17NQGFXR,PROD114595,Health,224906,20,No Claim
CUSUR2WSU6716EF,PROD114597,General,52631,24,No Claim
CUS4WRT6P45OA2F,PROD114599,Life,94449,8,No Claim
CUSYOGPSKY885BD,PROD114605,Life,191334,19,No Claim
CUS1OTCOW9YXGQ2,PROD114615,Life,134614,13,No Claim
CUSXU8VOP0CRBL2,PROD114619,Life,76747,13,No Claim
CUS9WQ9OCZDBTR6,PROD114620,Health,117830,18,No Claim
CUSRD3WC7BQDRQC,PROD114650,Life,107731,18,No Claim
CUS158OQESUX9L0,PROD114654,General,203293,5,No Claim
CUS7ZNY0S3XJ06I,PROD114655,Health,198454,22,No Claim
CUSFX6ZKSE0INHW,PROD114670,General,44028,6,No Claim
CUSNQBT5YPZPYZW,PROD114673,Health,216763,16,No Claim
CUSHSJZPOPECWXG,PROD114676,General,35083,17,No Claim
CUSD7HGHU5DB4CX,PROD114677,Life,130323,17,No Claim
CUS08BHKXU3XIB5,PROD114688,Health,128182,23,No Claim
CUSHVRXPFU530LP,PROD114692,Health,69311,20,No Claim
CUSEOFQU1F4HO0M,PROD114696,Health,134229,6,Claim Settled
CUS6F5UECZ93JVM,PROD114702,General,153007,23,No Claim
CUSYMEGK3VCFT7P,PROD114710,General,215761,13,No Claim
CUSIHWPRS0E60PL,PROD114712,Health,109929,14,No Claim
CUSSGR09R19F9WB,PROD114713,Health,163701,10,No Claim
CUS9CALL2LD4RHY,PROD114716,Life,193969,24,No Claim
CUSV4A70D6QC196,PROD114725,General,219803,11,Claim Settled
398002951111,PROD114727,Health,37508,25,No Claim
CUSNHJG0WB2MURG,PROD114729,General,166926,14,No Claim
CUSL5G0XSY2OQJ9,PROD114732,Health,31929,25,No Claim
CUS62JWTJY7PI3W,PROD114742,Life,100103,10,No Claim
CUSPRUDW8T0CCUW,PROD114746,Life,94523,22,No Claim
CUSIGBZMAJB9KLE,PROD114747,Life,218407,23,No Claim
CUSBV8H4HF78U1D,PROD114766,Life,88943,15,No Claim
CUSD4AYDE8BHK0I,PROD114768,Life,106248,7,No Claim
CUST30XH2YBIYRU,PROD114777,General,110369,9,No Claim
CUSPKIMPHWAPW80,PROD114782,Life,221665,8,No Claim
CUSZE2V08I2NTRJ,PROD114783,Life,46946,7,No Claim
CUSXVNLVXKICVUD,PROD114784,General,158768,25,No Claim
CUSJ577RJOAUKJ4,PROD114785,Health,139450,14,No Claim
CUSBPDDV003KGYL,PROD114794,General,34748,19,No Claim
CUSTWMIAF0U89OU,PROD114797,General,57190,15,No Claim
CUSVXBPRGUEOX1I,PROD114801,Health,220283,8,No Claim
CUS61J70YHLMJQP,PROD114809,Health,64720,18,No Claim
399554431852,PROD114818,Life,86269,17,No Claim
CUS115ZG80ZWVHY,PROD114820,General,88627,17,No Claim
CUSB6OFBEII9M4Z,PROD114832,General,162908,5,No Claim
CUSXYNOH6O62P5I,PROD114836,Life,151379,20,No Claim
CUSQWLQB8KH4PJY,PROD114840,Life,249378,10,No Claim
185193637516,PROD114845,Health,231263,20,No Claim
CUS8XC0900I4U6J,PROD114850,Life,210004,16,Claim Filed
CUSFXQ3U0GSODR7,PROD114854,Health,176545,5,No Claim
CUS05Q6RY5CTVI8,PROD114862,General,226803,14,No Claim
CUSTFEJS2UX1IVD,PROD114865,General,35549,10,No Claim
CUS99R10Z6YNCBA,PROD114869,Health,89786,14,No Claim
CUSO052V4ZPYEHC,PROD114872,Life,242722,14,No Claim
CUS95ZR7V2X1AEU,PROD114881,General,121410,18,No Claim
CUSUVULEMX15Z8V,PROD114890,Health,95260,13,Claim Settled
CUSH63175PDQIDI,PROD114896,Health,33539,22,No Claim
CUS34BEIJ77CRIC,PROD114897,Health,60949,16,No Claim
CUSO2I52I339EOM,PROD114901,Health,93585,17,No Claim
CUS12WUW60N330P,PROD114910,General,134121,22,No Claim
CUSR0EZD8UCU9SV,PROD114912,Health,128561,21,No Claim
CUS5022BUO3FM3W,PROD114918,General,135649,9,No Claim
CUSMIM3VGWCILXM,PROD114926,Health,111546,25,No Claim
CUSIJG6L3ZICQ5I,PROD114928,Health,182703,25,No Claim
CUSXKRRYWRDKKNE,PROD114933,Health,60476,16,No Claim
807901082052,PROD114935,General,99933,19,No Claim
CUSSYYBBQ8Z1PGJ,PROD114941,Life,102595,15,No Claim
105940607325,PROD114946,Health,153949,15,No Claim
CUSN7G91VO835R8,PROD114952,General,143120,24,No Claim
CUSZU2OASW7BP3R,PROD114954,General,209442,10,No Claim
CUSXRWEF5YB808S,PROD114958,General,228862,25,Claim Settled
647445698047,PROD114963,Health,60902,9,Claim Settled
CUSFZDQYOY4M0AO,PROD114970,Health,58614,16,No Claim
299041008402,PROD114972,General,61645,7,No Claim
CUS4NIHEUXPSGNE,PROD114980,Health,155703,6,No Claim
CUS150GA12UH23H,PROD114982,Health,240787,11,No Claim
CUS0ZGSZCFESCM9,PROD114983,Health,141105,6,No Claim
CUSQNK44T0FR9VR,PROD114985,Life,249090,20,No Claim
CUS6EZZY03UXBPH,PROD114987,Health,138123,25,No Claim
CUSK548PSI5T6QC,PROD114997,Health,141810,8,No Claim
CUSUMQFTPI81HWB,PROD115002,General,165137,10,No Claim
CUSSQ87TNCF7164,PROD115022,Health,87989,13,No Claim
CUSTWX9NYITBC7Y,PROD115037,Life,231424,15,No Claim
CUS0CM12BRVYQ8W,PROD115054,General,169678,8,No Claim
CUSXGDH3U0RCOFE,PROD115059,General,52152,23,No Claim
CUSKLSRE4527RE8,PROD115067,Health,59069,8,No Claim
CUS6ZL9E4WJUEDK,PROD115070,General,72938,17,No Claim
CUSSSO707CM6PX6,PROD115074,Life,99385,15,No Claim
CUSUUQW3BCINZPD,PROD115080,Health,154159,19,No Claim
CUSTE3I453W0W98,PROD115086,Life,46343,24,No Claim
CUS1T18Y2WNL6GW,PROD115088,General,208940,15,No Claim
CUSAV9C338U6ASM,PROD115093,Health,165569,14,No Claim
CUSL43I4F0BJUBZ,PROD115095,General,199568,14,No Claim
CUSNZXVSQE77MJ2,PROD115097,Health,229198,5,No Claim
412633843738,PROD115104,General,53331,19,No Claim
CUSMMYLF138PITS,PROD115105,Life,195654,17,No Claim
CUSFRXDF3JLB4II,PROD115114,Health,70026,9,No Claim
CUSHLKPJG9NK4MI,PROD115115,General,50785,24,No Claim
CUSIIAGGCK382UH,PROD115116,Health,190796,23,No Claim
CUSPWGTCNLAJ3JR,PROD115117,Life,32122,9,No Claim
CUSUCILM1GWLEDN,PROD115118,Life,172404,25,No Claim
CUSNMPGG0Q15FX5,PROD115128,Life,188210,11,No Claim
CUSOUYUB87WXAAE,PROD115137,General,246826,23,No Claim
CUSBBQOQISA2GIH,PROD115141,Health,108209,21,No Claim
CUS6VAOWY4PQ8OE,PROD115145,General,72646,14,Claim Settled
CUSEJSKTGQ2D2G0,PROD115151,Health,241993,19,No Claim
CUS0SFBKJB9R20R,PROD115164,Health,59809,17,No Claim
CUSC9H8FUB9PBKU,PROD115171,General,178012,5,No Claim
CUS5TIXYN7C4ULG,PROD115177,General,127485,20,No Claim
CUS20HKRIAOI4PZ,PROD115184,General,31998,19,No Claim
CUS07SJXDGCY84L,PROD115189,Health,165806,22,No Claim
CUS0MFN4VKYK0V2,PROD115200,Life,241138,17,No Claim
CUSL5SE9RLGDJ7W,PROD115203,General,75902,5,No Claim
CUS1Q5OX5EECULB,PROD115208,Life,208348,13,No Claim
CUSER3EXT497R66,PROD115212,General,133025,16,Claim Settled
CUSXIXZYDZMUA2C,PROD115215,General,55201,15,No Claim
CUSZA239YCH1ISL,PROD115222,Life,164886,10,No Claim
CUSNXMQHLYPPGPR,PROD115237,General,70934,23,No Claim
CUS0KR7DOB261JX,PROD115238,Health,109175,17,Claim Filed
CUSG11XL2Z050OV,PROD115240,Life,77540,23,No Claim
CUS1OLIKV8O3M9K,PROD115243,Life,47122,10,No Claim
CUS4E6BTONWZRSR,PROD115268,General,246756,24,No Claim
CUSTPDKDNZ1RKBG,PROD115269,General,63544,5,No Claim
CUSU2P8XLW7CIU0,PROD115277,Life,101556,9,No Claim
CUSQ1SYLK1L197V,PROD115278,General,152595,11,No Claim
CUS2JUMJI9696UY,PROD115279,General,147243,25,No Claim
CUSHAY6EIRZCVQ7,PROD115282,Life,70255,7,No Claim
CUS794Y2WK7245M,PROD115285,Life,201884,7,No Claim
CUSWO07B84M34TU,PROD115289,Health,36795,8,No Claim
CUSNTFZLFD94X6O,PROD115302,Life,82724,14,No Claim
122790357075,PROD115311,Life,211509,17,No Claim
CUSYTN0DHR7ZQPB,PROD115313,General,188978,7,No Claim
CUSYMPEOHQCTUCX,PROD115327,Life,185056,24,No Claim
CUS29QDVK6FWVR9,PROD115337,Life,176214,6,No Claim
CUSZISWZ734B1E5,PROD115338,Health,111268,20,No Claim
CUS2U501Y5GIZY9,PROD115341,Health,199052,16,No Claim
CUS6GLAF48QSZRX,PROD115351,Health,52744,16,No Claim
121509392863,PROD115357,Life,49216,5,No Claim
529693761101,PROD115380,General,234146,24,No Claim
CUSIJO94KCT05H9,PROD115381,Health,151542,9,No Claim
CUSHLC3HI9K76M5,PROD115385,Health,64045,20,No Claim
CUSARVG5B5O99Q6,PROD115387,Life,64470,10,No Claim
CUSZTJNTPBEZGM4,PROD115403,General,46375,24,No Claim
CUSZP36SQYSTMNI,PROD115405,General,146714,14,No Claim
CUS43UUYALJONBD,PROD115411,Health,177918,20,No Claim
CUSOS1R7DWBIAQE,PROD115427,Life,158429,19,No Claim
881687402550,PROD115435,Life,119537,11,No Claim
CUSXVY9Q8UMBJER,PROD115437,Life,52180,25,No Claim
CUSGRUKB7HTF7F7,PROD115451,Life,35320,12,No Claim
CUSSXLI45JPSH06,PROD115454,General,86046,16,No Claim
CUSTIGZ2RGCJWUW,PROD115460,Life,153788,7,No Claim
CUS12I50U1JOL8A,PROD115468,Health,194219,21,Claim Settled
CUSBT68OXWGG6IV,PROD115475,General,69101,14,No Claim
CUSHHZVUYFK1PVS,PROD115490,General,162811,23,No Claim
CUS0FP54WB2CVB6,PROD115493,Health,126659,9,No Claim
CUSSR90USVVQAA1,PROD115495,Health,42190,15,No Claim
CUSHUL3RXSYL30K,PROD115496,General,186623,11,No Claim
CUSVP0B1L9COYJZ,PROD115499,General,200163,17,No Claim
379193658085,PROD115500,Health,234782,25,No Claim
CUS84IWS4TIVSUP,PROD115516,Health,146594,13,No Claim
CUSQIE5EKNE4CAQ,PROD115517,Health,219144,18,No Claim
CUSXC48GDXLAF30,PROD115522,General,168577,10,No Claim
CUSKDXLYP49BM8U,PROD115524,General,31275,9,No Claim
CUSDWYTTJ8IU1PZ,PROD115531,Life,28094,12,No Claim
CUSC1FJOTG6JNA9,PROD115537,Life,164037,25,No Claim
CUSL2ROLSRPLP0D,PROD115544,General,60808,20,No Claim
CUSC173BN4QUZ06,PROD115547,Health,178295,6,No Claim
913284930272,PROD115549,General,170947,15,No Claim
CUSQMYCGY5CQCTM,PROD115554,Life,96469,12,No Claim
CUSYZMBL5F3088B,PROD115557,Life,134131,21,No Claim
CUSUUOMIPFQ78SA,PROD115562,General,57992,18,No Claim
CUSZ7SOED56IZW9,PROD115563,Health,59764,17,No Claim
CUSNANN67CPFFSI,PROD115567,Life,195569,22,No Claim
CUSTX8LU725VY9L,PROD115578,Health,110395,24,Claim Filed
CUSKF4AGRI3WOJE,PROD115581,Life,45464,13,No Claim
CUSFLNIBEEWFDN2,PROD115585,Health,203845,15,No Claim
CUS95R7U89I8PIU,PROD115588,Health,162034,24,No Claim
CUS0XRQH4JU9LEQ,PROD115591,General,57486,14,No Claim
CUS86BTDUWJ95T5,PROD115592,Life,143601,15,No Claim
CUSBIOVCWM14JGD,PROD115595,Life,212985,6,No Claim
CUS9SK9CNK3T5MV,PROD115604,Life,62475,16,No Claim
359899347805,PROD115609,Health,58247,7,No Claim
CUS2M8Z6FGLZNXO,PROD115628,Health,60336,12,No Claim
CUS1RG73EM2I3XR,PROD115652,Health,72159,24,No Claim
CUS4JTL5TNIHB7M,PROD115654,General,127116,16,No Claim
CUS7KM18AHF625O,PROD115659,General,89006,22,No Claim
CUSL3IT87SPU31V,PROD115660,Life,52688,12,No Claim
CUS1NYZDBIJ458L,PROD115665,General,153268,7,No Claim
CUSY66H45Z8QHNZ,PROD115672,General,189966,18,No Claim
CUSA7KOC2QQGQP6,PROD115679,General,115132,8,No Claim
CUSGEA7LW9X6S24,PROD115685,General,189260,24,No Claim
CUSI0KQ0HSXQK7M,PROD115691,Health,112468,23,No Claim
171909400949,PROD115701,General,115181,22,No Claim
CUS2Y7QBZ3A1T0D,PROD115709,Life,53952,16,No Claim
CUS3FHH99UB85RE,PROD115712,Health,237615,14,No Claim
CUSIWLT3PBZEEMU,PROD115715,Life,65367,7,No Claim
CUSH7MRP6J809AH,PROD115720,Health,226958,9,No Claim
CUSCERNFXSXNZXS,PROD115727,Health,208323,12,No Claim
CUSGR6YUAXAJQMA,PROD115728,General,185273,17,No Claim
CUSLHAO2POZ4XV8,PROD115734,Health,139115,6,No Claim
CUSLRD2ABIT7YO4,PROD115744,Life,36162,11,No Claim
754926396325,PROD115748,Life,57037,23,No Claim
CUSLR5PRNHB7CF3,PROD115753,Life,249230,10,No Claim
CUSOUKIJ6HDDX5E,PROD115756,Health,149868,18,No Claim
CUS4Y2B68ROXP5A,PROD115758,Life,103134,5,No Claim
CUSP47UPV1HKA2N,PROD115762,Life,189844,21,No Claim
CUSKF33XHS18EW7,PROD115775,General,53495,24,No Claim
666285781037,PROD115776,General,239124,6,No Claim
CUSMM2CWKWG4OP5,PROD115780,Health,222378,24,No Claim
CUSAHM74LWWGP6R,PROD115785,Health,84866,17,Claim Settled
CUS41086H73FR9W,PROD115789,Health,76919,23,No Claim
CUSMIL1AFK3ZUID,PROD115803,Life,208119,16,No Claim
CUSGHTL9AV865DR,PROD115804,General,59202,8,No Claim
CUSRQ3K1F2ZEHTB,PROD115807,Life,155273,18,No Claim
CUSWI0ARZGZVB07,PROD115816,Life,168757,7,No Claim
289294721931,PROD115826,General,51247,19,No Claim
CUSYADISQKDHUWZ,PROD115827,Life,140306,14,No Claim
CUS69CDOTVOIWAT,PROD115835,General,84243,19,No Claim
CUST5V48714NBI2,PROD115836,General,86600,14,No Claim
CUSQCFQ7P17NXUO,PROD115841,General,188163,12,No Claim
CUSHXIMFL2EE4L7,PROD115850,General,102760,23,No Claim
CUSNUKM7Y1UVJYT,PROD115857,Life,87856,11,No Claim
CUS0T4O7VBCIGDR,PROD115862,General,57780,5,No Claim
CUSK0YTJO1B6GH3,PROD115880,General,169923,7,No Claim
CUS6I0NQ5QBTG8T,PROD115881,General,158510,13,No Claim
CUS6JMEUC2MS92P,PROD115884,Health,71201,20,Claim Filed
CUSVIFWXDDI83UJ,PROD115886,Health,150854,6,No Claim
CUSPCVTPKE30Q4Q,PROD115890,Health,211487,17,No Claim
CUSYCBTZBHISBVK,PROD115895,Life,32999,19,No Claim
CUS5NG78WSX9LJK,PROD115899,General,203233,14,No Claim
CUSZMCG1ONRRHRB,PROD115901,Health,138218,11,No Claim
CUS7TI9EE3QQM3F,PROD115906,General,169180,10,No Claim
CUSJ9BWZLO23CZU,PROD115912,Life,175814,12,No Claim
CUS49ILR6P3CF42,PROD115916,Life,128197,6,No Claim
CUSF8AJ9PS9R7XL,PROD115920,General,133174,13,No Claim
CUSQZG2R7UC5UX8,PROD115924,Life,80250,21,No Claim
CUS4XAR48R74LIA,PROD115932,Life,37513,25,No Claim
CUS0D6RB8JCWLHI,PROD115934,General,93356,9,No Claim
CUSFVUK7748DEJF,PROD115937,Health,124686,6,No Claim
CUSPNMTZW77ECLF,PROD115939,General,129608,18,No Claim
CUS22U6U6LGWTP4,PROD115950,Health,189604,18,No Claim
CUS8CIJH3X32R2B,PROD115953,Health,26630,7,No Claim
CUSJW5O8MSXEXXQ,PROD115956,Health,248277,18,No Claim
CUSWOHQD3YNLTED,PROD115958,Health,91879,10,No Claim
CUSNLWIQ788K7SY,PROD115959,Health,160582,17,No Claim
CUSBRV52ATSB0ZX,PROD115961,General,88489,9,No Claim
CUS91Y38E2Z4G1Q,PROD115963,Life,97067,8,No Claim
CUS4RN1TCVTUBTP,PROD115968,Life,197529,15,No Claim
578964834405,PROD115980,Health,148969,18,No Claim
CUSD8CEYN6CKEJ8,PROD115981,Health,183252,14,No Claim
CUSRMKC0SF5TFVH,PROD115983,Life,154988,20,No Claim
CUS8RPLHAOIHAPN,PROD115998,General,47357,10,No Claim
CUS8K9KJP7EKSUG,PROD115999,Life,186036,10,No Claim
234776286681,PROD116002,Health,229235,25,No Claim
CUS4A52PIHFKW5G,PROD116005,General,244322,9,No Claim
CUS6M9MEKH0QOIU,PROD116012,Health,159510,13,No Claim
CUSIFMW5CB0MYG8,PROD116016,Health,69566,10,No Claim
CUSUWWZAQM0JTW6,PROD116019,General,146893,23,No Claim
CUSFWANWXOVL0U3,PROD116021,General,147822,25,No Claim
CUS0LO1NI89YT6N,PROD116028,Health,134314,25,Claim Settled
580807151384,PROD116030,Health,42052,9,Claim Filed
CUSB4YSE9UQYTLK,PROD116032,Life,51738,6,No Claim
CUSTW7QSZJ9MSOW,PROD116038,Health,101393,6,No Claim
CUSS2PSRI8RP4KG,PROD116039,Health,179704,5,No Claim
CUS07R2Q7KZF7OF,PROD116054,Health,215165,10,No Claim
CUSNHPNZYVUL1S2,PROD116066,Health,27700,5,No Claim
CUS0GMRICV9PWU1,PROD116078,Life,199209,17,No Claim
CUSMIDNZKTD5B9X,PROD116083,Life,41364,6,No Claim
CUSSV5608E1XP4E,PROD116086,Health,37994,11,No Claim
CUSN2OG4VPCD2PK,PROD116087,General,171659,25,No Claim
CUSE1FPQQG06E54,PROD116090,Life,120052,6,No Claim
CUSU9EE9X07AMT6,PROD116094,Life,159249,20,No Claim
CUSNCCD3WD6GENR,PROD116098,Life,168835,9,No Claim
CUSFG8CX0TM93WR,PROD116102,Health,101037,24,No Claim
CUSJYZOZWX67KJK,PROD116106,Health,110004,20,No Claim
CUSHE6ZYJ2V2V2E,PROD116108,General,195433,8,No Claim
CUS15KPT5DV0TM6,PROD116110,General,106980,12,No Claim
CUSAI3CE0DTFI67,PROD116115,Life,128794,12,No Claim
CUSAN252U059O7A,PROD116116,Health,187432,14,No Claim
CUSBIEVZEX99D9S,PROD116137,Health,57816,15,No Claim
CUSPM7N8DINA0BG,PROD116141,Health,94760,14,No Claim
CUS31MX2YO59K1I,PROD116145,General,133259,9,No Claim
CUSA74LI19ZA96F,PROD116149,Health,119362,19,No Claim
CUS7QU8R7XI3WGA,PROD116153,General,189089,19,Claim Filed
CUS0O4K0MUL3FVL,PROD116156,Life,163713,25,No Claim
CUS0EDSPY9Q3SFI,PROD116173,General,93197,5,No Claim
CUSUBHVY2PXRQ2H,PROD116185,Life,100099,15,No Claim
CUS1KYR2LC7DUY6,PROD116186,General,107148,25,Claim Settled
CUS0FODRO8BNP84,PROD116196,Health,126175,10,No Claim
